Date référence;Numéro commune;Nom commune;RSA ou PPA;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;02334;FRESNOY LE GRAND;RSA seul;105;220
2020-12;02346;GIZY;RSA seul;10;15
2020-12;02347;GLAND;RSA seul;5;5
2020-12;02352;GOUY;RSA seul;15;45
2020-12;02355;GRICOURT;RSA seul;10;20
2020-12;02357;GRONARD;RSA seul;0;0
2020-12;02358;GROUGIS;RSA seul;10;20
2020-12;02361;GUISE;RSA seul;290;640
2020-12;02366;HANNAPES;RSA seul;10;30
2020-12;02371;HARLY;RSA seul;40;80
2020-12;02375;HAUTEVESNES;RSA seul;0;0
2020-12;02377;HAUTION;RSA seul;0;0
2020-12;02387;ITANCOURT;RSA seul;10;15
2020-12;02389;JAULGONNE;RSA seul;10;20
2020-12;02390;JEANCOURT;RSA seul;5;5
2020-12;02393;JOUAIGNES;RSA seul;0;0
2020-12;02397;JUSSY;RSA seul;30;55
2020-12;02399;JUVINCOURT ET DAMARY;RSA seul;5;5
2020-12;02400;LAFFAUX;RSA seul;0;0
2020-12;02401;LAIGNY;RSA seul;5;10
2020-12;02405;LANDOUZY LA VILLE;RSA seul;5;10
2020-12;02407;LANISCOURT;RSA seul;0;0
2020-12;02408;LAON;RSA seul;1330;2965
2020-12;02409;LAPPION;RSA seul;0;0
2020-12;02410;LARGNY SUR AUTOMNE;RSA seul;0;0
2020-12;02416;LEME;RSA seul;10;20
2020-12;02425;LEUZE;RSA seul;5;15
2020-12;02551;NEUVILLE SUR MARGIVAL;RSA seul;0;0
2020-12;02561;NOUVION LE VINEUX;RSA seul;0;0
2020-12;02589;PARGNY FILAIN;RSA seul;0;0
2020-12;02590;PARGNY LA DHUYS;RSA seul;0;0
2020-12;02591;PARGNY LES BOIS;RSA seul;5;10
2020-12;02625;PROIX;RSA seul;5;5
2020-12;02639;REMIGNY;RSA seul;5;5
2020-12;02642;RESIGNY;RSA seul;0;0
2020-12;02649;ROCOURT SAINT MARTIN;RSA seul;0;0
2020-12;02427;LHUYS;RSA seul;5;5
2020-12;02631;QUIERZY;RSA seul;5;15
2020-12;02632;QUINCY BASSE;RSA seul;0;0
2020-12;02634;RAILLIMONT;RSA seul;0;0
2020-12;02636;REGNY;RSA seul;0;0
2020-12;02637;REMAUCOURT;RSA seul;0;0
2020-12;02640;RENANSART;RSA seul;0;0
2020-12;02648;RIBEMONT;RSA seul;65;140
2020-12;02650;ROCQUIGNY;RSA seul;5;5
2020-12;02430;LIESSE NOTRE DAME;RSA seul;15;30
2020-12;02433;LISLET;RSA seul;5;5
2020-12;02441;LOUATRE;RSA seul;0;0
2020-12;02443;LUCY LE BOCAGE;RSA seul;5;5
2020-12;02445;LUZOIR;RSA seul;5;10
2020-12;02446;LY FONTAINE;RSA seul;0;0
2020-12;02450;MACQUIGNY;RSA seul;15;50
2020-12;02453;MAIZY;RSA seul;5;10
2020-12;02457;MARCHAIS;RSA seul;0;0
2020-12;02462;MAREUIL EN DOLE;RSA seul;5;10
2020-12;02465;MARIGNY EN ORXOIS;RSA seul;5;15
2020-12;02470;MARTIGNY;RSA seul;10;15
2020-12;02472;MAUREGNY EN HAYE;RSA seul;5;15
2020-12;02473;MAYOT;RSA seul;5;10
2020-12;02480;MESBRECOURT RICHECOURT;RSA seul;0;0
2020-12;02482;MEURIVAL;RSA seul;0;0
2020-12;02484;MEZY MOULINS;RSA seul;5;5
2020-12;02486;MISSY LES PIERREPONT;RSA seul;0;0
2020-12;02487;MISSY SUR AISNE;RSA seul;5;10
2020-12;02496;MONNES;RSA seul;0;0
2020-12;02497;MONS EN LAONNOIS;RSA seul;20;40
2020-12;02500;MONTBREHAIN;RSA seul;15;25
2020-12;02501;MONTCHALONS;RSA seul;0;0
2020-12;02503;MONT D ORIGNY;RSA seul;25;45
2020-12;02509;MONTHIERS;RSA seul;5;5
2020-12;02518;MONTLEVON;RSA seul;5;5
2020-12;02519;MONTLOUE;RSA seul;5;5
2020-12;02524;MONT SAINT PERE;RSA seul;5;15
2020-12;02526;MORGNY EN THIERACHE;RSA seul;0;0
2020-12;02527;MORSAIN;RSA seul;0;0
2020-12;02529;MORTIERS;RSA seul;5;10
2020-12;02530;MOULINS;RSA seul;0;0
2020-12;02531;MOUSSY VERNEUIL;RSA seul;0;0
2020-12;02539;NAUROY;RSA seul;5;15
2020-12;02541;NEUFCHATEL SUR AISNE;RSA seul;5;5
2020-12;02545;LA NEUVILLE BOSMONT;RSA seul;0;0
2020-12;02580;OULCHY LE CHATEAU;RSA seul;20;35
2020-12;02596;PAVANT;RSA seul;10;20
2020-12;02599;PIERREMANDE;RSA seul;0;0
2020-12;02615;PONTRUET;RSA seul;5;5
2020-12;02616;PONT SAINT MARD;RSA seul;5;10
2020-12;02655;RONCHERES;RSA seul;0;0
2020-12;02656;ROUCY;RSA seul;0;0
2020-12;02657;ROUGERIES;RSA seul;5;10
2020-12;02663;ROZIERES SUR CRISE;RSA seul;0;0
2020-12;02664;ROZOY BELLEVALLE;RSA seul;0;0
2020-12;02678;SAINTE GENEVIEVE;RSA seul;0;0
2020-12;02680;SAINT GOBAIN;RSA seul;35;65
2020-12;02682;SAINT MARD;RSA seul;0;0
2020-12;02683;SAINT MARTIN RIVIERE;RSA seul;5;5
2020-12;02684;SAINT MICHEL;RSA seul;145;325
2020-12;02687;SAINT PIERRE AIGLE;RSA seul;5;5
2020-12;02688;SAINT PIERRE LES FRANQUEVILLE;RSA seul;0;0
2020-12;02704;SELENS;RSA seul;0;0
2020-12;02708;SEQUEHART;RSA seul;0;0
2020-12;02709;SERAIN;RSA seul;5;25
2020-12;02710;SERAUCOURT LE GRAND;RSA seul;5;10
2020-12;02712;SERGY;RSA seul;0;0
2020-12;02714;SERMOISE;RSA seul;5;5
2020-12;02717;SERY LES MEZIERES;RSA seul;10;10
2020-12;02719;SINCENY;RSA seul;30;60
2020-12;02720;SISSONNE;RSA seul;65;175
2020-12;02722;SOISSONS;RSA seul;1320;2895
2020-12;02731;LE SOURD;RSA seul;0;0
2020-12;02736;TARTIERS;RSA seul;0;0
2020-12;02746;TRAVECY;RSA seul;10;25
2020-12;02752;TUGNY ET PONT;RSA seul;5;10
2020-12;02753;TUPIGNY;RSA seul;15;35
2020-12;02754;UGNY LE GAY;RSA seul;0;0
2020-12;02757;VADENCOURT;RSA seul;15;35
2020-12;02762;VASSENS;RSA seul;5;5
2020-12;02769;VAUX ANDIGNY;RSA seul;15;45
2020-12;02770;VAUXBUIN;RSA seul;10;15
2020-12;02774;VENDELLES;RSA seul;0;0
2020-12;02780;VENIZEL;RSA seul;30;70
2020-12;02782;LE VERGUIER;RSA seul;0;0
2020-12;02784;PETIT VERLY;RSA seul;0;0
2020-12;02785;VERMAND;RSA seul;15;35
2020-12;02787;VERNEUIL SUR SERRE;RSA seul;0;0
2020-12;02788;VERSIGNY;RSA seul;5;10
2020-12;02789;VERVINS;RSA seul;125;265
2020-12;02793;VEZAPONIN;RSA seul;0;0
2020-12;02798;VIELS MAISONS;RSA seul;20;35
2020-12;02805;VILLENEUVE SAINT GERMAIN;RSA seul;70;150
2020-12;02806;VILLENEUVE SUR FERE;RSA seul;0;0
2020-12;02810;VILLERS COTTERETS;RSA seul;260;525
2020-12;02812;VILLERS HELON;RSA seul;0;0
2020-12;02813;VILLERS LE SEC;RSA seul;0;0
2020-12;02814;VILLERS LES GUISE;RSA seul;0;0
2020-12;02816;VILLERS SUR FERE;RSA seul;5;5
2020-12;02818;VILLIERS SAINT DENIS;RSA seul;10;15
2020-12;02821;VIVAISE;RSA seul;5;15
2020-12;02826;VOULPAIX;RSA seul;5;5
2020-12;02827;VOYENNE;RSA seul;0;0
2020-12;02831;WATIGNY;RSA seul;5;10
2020-12;02834;WISSIGNICOURT;RSA seul;0;0
2020-12;03001;ABREST;RSA seul;40;85
2020-12;03002;AGONGES;RSA seul;5;10
2020-12;03011;AUROUER;RSA seul;0;0
2020-12;03019;BEAULON;RSA seul;20;45
2020-12;03020;BEAUNE D ALLIER;RSA seul;5;10
2020-12;03021;BEGUES;RSA seul;0;0
2020-12;03022;BELLENAVES;RSA seul;20;40
2020-12;03025;BESSAY SUR ALLIER;RSA seul;15;35
2020-12;03026;BESSON;RSA seul;5;10
2020-12;03027;BEZENET;RSA seul;30;70
2020-12;02548;LA NEUVILLE LES DORENGT;RSA seul;5;10
2020-12;02569;OISY;RSA seul;5;30
2020-12;02574;ORIGNY EN THIERACHE;RSA seul;25;65
2020-12;02579;OULCHY LA VILLE;RSA seul;0;0
2020-12;02586;PARFONDEVAL;RSA seul;0;0
2020-12;02598;PERNANT;RSA seul;5;10
2020-12;02606;LE PLESSIER HULEU;RSA seul;0;0
2020-12;02607;PLOISY;RSA seul;0;0
2020-12;25181;CUBRIAL;RSA seul;0;0
2020-12;25195;DANNEMARIE SUR CRETE;RSA seul;10;15
2020-12;25198;DESANDANS;RSA seul;5;10
2020-12;25200;DEVECEY;RSA seul;15;35
2020-12;25201;DOMMARTIN;RSA seul;5;15
2020-12;25226;ETRAPPE;RSA seul;0;0
2020-12;25228;ETUPES;RSA seul;75;140
2020-12;25232;FAIMBE;RSA seul;0;0
2020-12;25233;FALLERANS;RSA seul;5;5
2020-12;25235;FERRIERES LES BOIS;RSA seul;0;0
2020-12;25236;FERTANS;RSA seul;5;10
2020-12;25238;FESSEVILLERS;RSA seul;0;0
2020-12;25243;FLANGEBOUCHE;RSA seul;0;0
2020-12;25249;FONTENOTTE;RSA seul;0;0
2020-12;25251;FOURBANNE;RSA seul;0;0
2020-12;25252;FOURCATIER ET MAISON NEUVE;RSA seul;0;0
2020-12;25253;FOURG;RSA seul;5;5
2020-12;25256;FRAMBOUHANS;RSA seul;0;0
2020-12;25259;FRASNE;RSA seul;10;15
2020-12;25264;GEMONVAL;RSA seul;0;0
2020-12;25266;GENEY;RSA seul;5;10
2020-12;25267;GENNES;RSA seul;5;5
2020-12;25275;GLERE;RSA seul;0;0
2020-12;25279;GOUHELANS;RSA seul;0;0
2020-12;25285;GRAND COMBE CHATELEU;RSA seul;5;5
2020-12;25288;FOURNETS LUISANS;RSA seul;5;10
2020-12;25293;GRANGES NARBOZ;RSA seul;0;0
2020-12;25296;LES GRAS;RSA seul;5;5
2020-12;25312;HYEVRE MAGNY;RSA seul;0;0
2020-12;25313;HYEVRE PAROISSE;RSA seul;5;5
2020-12;25315;L'ISLE SUR LE DOUBS;RSA seul;90;195
2020-12;25320;LABERGEMENT SAINTE MARIE;RSA seul;5;5
2020-12;25321;VILLERS LE LAC;RSA seul;55;100
2020-12;25326;LANTENNE VERTIERE;RSA seul;5;5
2020-12;25332;LAVERNAY;RSA seul;5;10
2020-12;25335;LIEBVILLERS;RSA seul;5;5
2020-12;25339;LODS;RSA seul;15;20
2020-12;25340;LOMBARD;RSA seul;5;5
2020-12;25348;LONGEVILLES MONT D OR;RSA seul;0;0
2020-12;25356;MAICHE;RSA seul;60;100
2020-12;25357;MAISONS DU BOIS LIEVREMONT;RSA seul;0;0
2020-12;25367;MANDEURE;RSA seul;130;260
2020-12;25368;MARCHAUX CHAUDEFONTAINE;RSA seul;10;15
2020-12;25370;MATHAY;RSA seul;20;50
2020-12;25375;MEREY SOUS MONTROND;RSA seul;0;0
2020-12;25382;MONCEY;RSA seul;5;5
2020-12;25385;MONTAGNEY SERVIGNEY;RSA seul;0;0
2020-12;25393;MONTECHEROUX;RSA seul;5;15
2020-12;25394;MONTENOIS;RSA seul;10;15
2020-12;25395;MONTFAUCON;RSA seul;10;15
2020-12;25403;MONTLEBON;RSA seul;5;10
2020-12;25410;MORRE;RSA seul;15;25
2020-12;25415;MOUTHIER HAUTE PIERRE;RSA seul;5;5
2020-12;25418;NANCRAY;RSA seul;5;10
2020-12;25420;NANS SOUS SAINTE ANNE;RSA seul;0;0
2020-12;26038;BEAUMONT MONTEUX;RSA seul;10;20
2020-12;26040;BEAURIERES;RSA seul;5;5
2020-12;26043;BEAUVOISIN;RSA seul;5;5
2020-12;26050;BESIGNAN;RSA seul;0;0
2020-12;26065;CHABRILLAN;RSA seul;5;5
2020-12;26069;CHAMALOC;RSA seul;0;0
2020-12;26072;CHANTEMERLE LES BLES;RSA seul;5;5
2020-12;26077;CHARMES SUR L HERBASSE;RSA seul;5;15
2020-12;26083;CHATEAUNEUF DE GALAURE;RSA seul;15;30
2020-12;26085;CHATEAUNEUF DU RHONE;RSA seul;35;75
2020-12;26087;CHATILLON SAINT JEAN;RSA seul;10;20
2020-12;26170;MALISSARD;RSA seul;15;25
2020-12;26178;MENGLON;RSA seul;10;10
2020-12;26181;MEVOUILLON;RSA seul;5;5
2020-12;26183;MIRABEL ET BLACONS;RSA seul;15;20
2020-12;26190;MONTAULIEU;RSA seul;0;0
2020-12;26192;MONTBRISON SUR LEZ;RSA seul;5;10
2020-12;26202;MONTJOUX;RSA seul;5;10
2020-12;26203;MONTJOYER;RSA seul;0;0
2020-12;26206;MONTMEYRAN;RSA seul;35;50
2020-12;26225;PARNANS;RSA seul;5;15
2020-12;26232;PEYRUS;RSA seul;5;5
2020-12;26235;PIERRELATTE;RSA seul;275;575
2020-12;26238;LES PILLES;RSA seul;10;20
2020-12;26245;POMMEROL;RSA seul;0;0
2020-12;26246;PONET ET SAINT AUBAN;RSA seul;5;5
2020-12;26248;PONTAIX;RSA seul;5;5
2020-12;26250;PONT DE L ISERE;RSA seul;25;60
2020-12;26251;PORTES EN VALDAINE;RSA seul;5;5
2020-12;26252;PORTES LES VALENCE;RSA seul;170;385
2020-12;26253;POYOLS;RSA seul;0;0
2020-12;26255;LES PRES;RSA seul;0;0
2020-12;26256;PROPIAC;RSA seul;0;0
2020-12;26257;PUYGIRON;RSA seul;5;5
2020-12;26262;RECOUBEAU JANSAC;RSA seul;5;10
2020-12;26263;REILHANETTE;RSA seul;5;5
2020-12;26264;REMUZAT;RSA seul;5;5
2020-12;26268;ROCHEBAUDIN;RSA seul;0;0
2020-12;26271;LA ROCHE DE GLUN;RSA seul;15;20
2020-12;26272;ROCHEFORT EN VALDAINE;RSA seul;0;0
2020-12;26275;ROCHEGUDE;RSA seul;10;20
2020-12;26277;LA ROCHE SUR GRANE;RSA seul;5;5
2020-12;26278;LA ROCHE SUR LE BUIS;RSA seul;5;10
2020-12;26287;ROYNAC;RSA seul;5;15
2020-12;26290;SAINT AGNAN EN VERCORS;RSA seul;5;20
2020-12;26293;SAINT AVIT;RSA seul;5;10
2020-12;26294;SAINT BARDOUX;RSA seul;5;5
2020-12;26295;SAINT BARTHELEMY DE VALS;RSA seul;15;30
2020-12;26307;SAINT JEAN EN ROYANS;RSA seul;40;55
2020-12;26309;SAINT JULIEN EN VERCORS;RSA seul;0;0
2020-12;26310;SAINT LAURENT D ONAY;RSA seul;5;10
2020-12;26312;SAINT MARCEL LES SAUZET;RSA seul;5;10
2020-12;26317;SAINT MAURICE SUR EYGUES;RSA seul;10;25
2020-12;26320;SAINT NAZAIRE EN ROYANS;RSA seul;15;20
2020-12;26323;SAINT PAUL LES ROMANS;RSA seul;15;40
2020-12;26326;SAINT RESTITUT;RSA seul;10;30
2020-12;26332;SAINT UZE;RSA seul;25;65
2020-12;26334;SALETTES;RSA seul;0;0
2020-12;26336;SAOU;RSA seul;5;10
2020-12;26338;SAUZET;RSA seul;15;30
2020-12;26345;SUZE LA ROUSSE;RSA seul;25;50
2020-12;26348;TAULIGNAN;RSA seul;20;35
2020-12;26356;TRUINAS;RSA seul;5;5
2020-12;26359;VACHERES EN QUINT;RSA seul;0;0
2020-12;26360;VALAURIE;RSA seul;10;25
2020-12;26376;VILLEPERDRIX;RSA seul;0;0
2020-12;26377;VINSOBRES;RSA seul;25;40
2020-12;26381;JAILLANS;RSA seul;10;15
2020-12;26382;SAINT VINCENT LA COMMANDERIE;RSA seul;0;0
2020-12;27005;AILLY;RSA seul;5;20
2020-12;27014;AMFREVILLE SUR ITON;RSA seul;5;10
2020-12;27018;APPEVILLE ANNEBAULT;RSA seul;5;10
2020-12;27020;ARNIERES SUR ITON;RSA seul;25;40
2020-12;27022;LE VAL D HAZEY;RSA seul;100;185
2020-12;27023;AULNAY SUR ITON;RSA seul;5;10
2020-12;27025;AUTHEUIL AUTHOUILLET;RSA seul;10;15
2020-12;27026;AUTHEVERNES;RSA seul;0;0
2020-12;27028;AUTHOU;RSA seul;5;10
2020-12;27032;CHAMBOIS;RSA seul;10;15
2020-12;27037;BARC;RSA seul;10;15
2020-12;27045;BAZINCOURT SUR EPTE;RSA seul;10;15
2020-12;27054;BEMECOURT;RSA seul;5;5
2020-12;27058;;RSA seul;10;20
2020-12;27063;BERVILLE LA CAMPAGNE;RSA seul;5;10
2020-12;26041;BEAUSEMBLANT;RSA seul;15;25
2020-12;26058;BOURG LES VALENCE;RSA seul;440;885
2020-12;26063;BUIS LES BARONNIES;RSA seul;55;80
2020-12;26090;LA CHAUDIERE;RSA seul;0;0
2020-12;26185;MIRMANDE;RSA seul;5;5
2020-12;26188;MOLLANS SUR OUVEZE;RSA seul;15;30
2020-12;26196;MONTELEGER;RSA seul;5;10
2020-12;26198;MONTELIMAR;RSA seul;1060;2130
2020-12;26200;MONTFROC;RSA seul;0;0
2020-12;26205;MONTMAUR EN DIOIS;RSA seul;0;0
2020-12;26210;VALHERBASSE;RSA seul;10;20
2020-12;26215;LA MOTTE CHALANCON;RSA seul;10;15
2020-12;26221;OMBLEZE;RSA seul;0;0
2020-12;26224;OURCHES;RSA seul;0;0
2020-12;26231;PEYRINS;RSA seul;35;85
2020-12;22327;SAINT SAMSON SUR RANCE;RSA seul;15;20
2020-12;22328;SAINT SERVAIS;RSA seul;10;20
2020-12;22337;SEVIGNAC;RSA seul;15;30
2020-12;22338;SQUIFFIEC;RSA seul;5;5
2020-12;22341;TRAMAIN;RSA seul;5;5
2020-12;22342;TREBEDAN;RSA seul;5;5
2020-12;22343;TREBEURDEN;RSA seul;50;80
2020-12;22346;TREDANIEL;RSA seul;5;10
2020-12;22347;TREDARZEC;RSA seul;10;15
2020-12;22351;TREFFRIN;RSA seul;10;30
2020-12;22354;TREGLAMUS;RSA seul;10;15
2020-12;22356;TREGOMEUR;RSA seul;5;5
2020-12;22359;TREGROM;RSA seul;10;15
2020-12;22363;TRELEVERN;RSA seul;15;20
2020-12;22364;TRELIVAN;RSA seul;25;40
2020-12;22365;TREMARGAT;RSA seul;5;15
2020-12;22366;TREMEL;RSA seul;5;10
2020-12;22377;TREVENEUC;RSA seul;5;10
2020-12;22380;TREVRON;RSA seul;5;15
2020-12;22390;YVIAS;RSA seul;10;15
2020-12;23002;AJAIN;RSA seul;5;5
2020-12;23004;ANZEME;RSA seul;5;10
2020-12;23006;ARRENES;RSA seul;5;5
2020-12;23008;AUBUSSON;RSA seul;100;195
2020-12;23015;AZERABLES;RSA seul;5;5
2020-12;23020;BELLEGARDE EN MARCHE;RSA seul;0;0
2020-12;23025;BONNAT;RSA seul;15;30
2020-12;23029;LE BOURG D HEM;RSA seul;0;0
2020-12;23030;BOURGANEUF;RSA seul;55;100
2020-12;23031;BOUSSAC;RSA seul;30;60
2020-12;23032;BOUSSAC BOURG;RSA seul;10;15
2020-12;23034;BROUSSE;RSA seul;0;0
2020-12;23035;BUDELIERE;RSA seul;5;5
2020-12;23036;BUSSIERE DUNOISE;RSA seul;15;35
2020-12;23045;CHAMBON SUR VOUEIZE;RSA seul;10;10
2020-12;23054;CHARRON;RSA seul;0;0
2020-12;23056;CHATELUS LE MARCHEIX;RSA seul;5;5
2020-12;23059;LA CHAUSSADE;RSA seul;0;0
2020-12;23062;CHENIERS;RSA seul;10;20
2020-12;23063;CLAIRAVAUX;RSA seul;0;0
2020-12;23066;LE COMPAS;RSA seul;0;0
2020-12;23068;CRESSAT;RSA seul;10;10
2020-12;23070;CROZANT;RSA seul;10;15
2020-12;23074;LE DONZEIL;RSA seul;5;10
2020-12;23077;FAUX LA MONTAGNE;RSA seul;10;20
2020-12;23083;FONTANIERES;RSA seul;5;5
2020-12;23086;FRANSECHES;RSA seul;0;0
2020-12;23087;FRESSELINES;RSA seul;10;20
2020-12;23092;GLENIC;RSA seul;5;5
2020-12;23095;LE GRAND BOURG;RSA seul;15;45
2020-12;23097;ISSOUDUN LETRIEIX;RSA seul;0;0
2020-12;23101;JOUILLAT;RSA seul;5;5
2020-12;23102;LADAPEYRE;RSA seul;10;20
2020-12;23104;LAVAUFRANCHE;RSA seul;5;5
2020-12;23106;LEPAUD;RSA seul;5;5
2020-12;23112;LOURDOUEIX SAINT PIERRE;RSA seul;15;25
2020-12;23113;LUPERSAT;RSA seul;10;10
2020-12;23114;LUSSAT;RSA seul;10;15
2020-12;23123;LES MARS;RSA seul;5;5
2020-12;23132;MONTAIGUT LE BLANC;RSA seul;5;5
2020-12;23133;MONTBOUCHER;RSA seul;0;0
2020-12;23137;MOURIOUX VIEILLEVILLE;RSA seul;5;5
2020-12;23138;MOUTIER D AHUN;RSA seul;5;10
2020-12;23140;MOUTIER ROZEILLE;RSA seul;5;5
2020-12;23141;NAILLAT;RSA seul;5;5
2020-12;23144;LA NOUAILLE;RSA seul;5;5
2020-12;23146;NOUZERINES;RSA seul;0;0
2020-12;23148;NOUZIERS;RSA seul;5;10
2020-12;23150;PEYRABOUT;RSA seul;0;0
2020-12;23154;PIONNAT;RSA seul;5;15
2020-12;23159;PUY MALSIGNAT;RSA seul;0;0
2020-12;23160;RETERRE;RSA seul;5;10
2020-12;23162;ROCHES;RSA seul;5;5
2020-12;23164;ROUGNAT;RSA seul;10;10
2020-12;23165;ROYERE DE VASSIVIERE;RSA seul;10;10
2020-12;23166;SAGNAT;RSA seul;5;10
2020-12;23168;SARDENT;RSA seul;15;25
2020-12;23174;SOUMANS;RSA seul;10;15
2020-12;23175;SOUS PARSAT;RSA seul;0;0
2020-12;23181;SAINT AMAND JARTOUDEIX;RSA seul;5;10
2020-12;23183;SAINT AVIT LE PAUVRE;RSA seul;5;5
2020-12;23188;SAINT DIZIER LES DOMAINES;RSA seul;0;0
2020-12;23193;SAINTE FEYRE;RSA seul;15;35
2020-12;23199;SAINT GERMAIN BEAUPRE;RSA seul;5;10
2020-12;23200;SAINT GOUSSAUD;RSA seul;5;5
2020-12;23201;SAINT HILAIRE LA PLAINE;RSA seul;5;5
2020-12;23202;SAINT HILAIRE LE CHATEAU;RSA seul;5;5
2020-12;23205;SAINT JUNIEN LA BREGERE;RSA seul;0;0
2020-12;23207;SAINT LEGER BRIDEREIX;RSA seul;0;0
2020-12;23209;SAINT LOUP;RSA seul;0;0
2020-12;23219;SAINT MAURICE LA SOUTERRAINE;RSA seul;10;25
2020-12;23223;SAINT MOREIL;RSA seul;10;20
2020-12;23230;SAINT PIERRE CHERIGNAT;RSA seul;5;5
2020-12;23232;SAINT PIERRE BELLEVUE;RSA seul;0;0
2020-12;23235;SAINT PRIEST LA FEUILLE;RSA seul;10;20
2020-12;23241;SAINT SILVAIN BELLEGARDE;RSA seul;0;0
2020-12;23243;SAINT SILVAIN SOUS TOULX;RSA seul;0;0
2020-12;23248;SAINT VICTOR EN MARCHE;RSA seul;10;25
2020-12;23251;TARDES;RSA seul;0;0
2020-12;23253;THAURON;RSA seul;5;5
2020-12;23254;TOULX SAINTE CROIX;RSA seul;5;15
2020-12;23257;VALLIERE;RSA seul;10;15
2020-12;23262;VIGEVILLE;RSA seul;5;10
2020-12;23263;VILLARD;RSA seul;5;10
2020-12;24001;ABJAT SUR BANDIAT;RSA seul;10;15
2020-12;24014;AUBAS;RSA seul;10;20
2020-12;24015;AUDRIX;RSA seul;5;15
2020-12;24019;AZERAT;RSA seul;0;0
2020-12;24027;BAYAC;RSA seul;5;10
2020-12;24028;BEAUMONTOIS EN PERIGORD;RSA seul;30;45
2020-12;24040;BEYNAC ET CAZENAC;RSA seul;5;5
2020-12;24042;BIRAS;RSA seul;10;15
2020-12;24050;BORREZE;RSA seul;5;10
2020-12;24052;BOUILLAC;RSA seul;5;10
2020-12;24053;BOULAZAC ISLE MANOIRE;RSA seul;120;235
2020-12;24055;BOURDEILLES;RSA seul;10;25
2020-12;24058;BOURG DU BOST;RSA seul;10;20
2020-12;24062;BOUTEILLES SAINT SEBASTIEN;RSA seul;0;0
2020-12;24063;BOUZIC;RSA seul;0;0
2020-12;26094;CLAVEYSON;RSA seul;5;5
2020-12;26099;COLONZELLE;RSA seul;5;10
2020-12;26103;CONDORCET;RSA seul;5;10
2020-12;26104;CORNILLAC;RSA seul;0;0
2020-12;26108;CREST;RSA seul;260;460
2020-12;26110;CROZES HERMITAGE;RSA seul;5;10
2020-12;26112;CURNIER;RSA seul;5;5
2020-12;26113;DIE;RSA seul;130;175
2020-12;26114;DIEULEFIT;RSA seul;55;85
2020-12;26118;EPINOUZE;RSA seul;15;30
2020-12;26126;EYGALAYES;RSA seul;0;0
2020-12;26135;FERRASSIERES;RSA seul;0;0
2020-12;26138;LA GARDE ADHEMAR;RSA seul;5;5
2020-12;26139;GENISSIEUX;RSA seul;10;15
2020-12;26141;GIGORS ET LOZERON;RSA seul;5;5
2020-12;26144;GRANE;RSA seul;20;35
2020-12;26145;LES GRANGES GONTARDES;RSA seul;5;5
2020-12;26154;LACHAU;RSA seul;5;5
2020-12;26155;LAPEYROUSE MORNAY;RSA seul;15;50
2020-12;26159;LAVAL D AIX;RSA seul;0;0
2020-12;26162;LENS LESTANG;RSA seul;10;15
2020-12;26165;LIVRON SUR DROME;RSA seul;135;280
2020-12;28312;PUISEUX;RSA seul;0;0
2020-12;28331;SAINTIGNY;RSA seul;20;40
2020-12;28332;SAINTE GEMME MORONVAL;RSA seul;15;25
2020-12;28353;SAINT MAUR SUR LE LOIR;RSA seul;5;5
2020-12;28354;SAINT MAURICE SAINT GERMAIN;RSA seul;5;5
2020-12;28357;SAINT PIAT;RSA seul;5;5
2020-12;28358;SAINT PREST;RSA seul;15;15
2020-12;28360;SAINT SAUVEUR MARVILLE;RSA seul;5;5
2020-12;28362;SAINT VICTOR DE BUTHON;RSA seul;5;20
2020-12;28363;SAINVILLE;RSA seul;5;5
2020-12;28365;SANDARVILLE;RSA seul;5;5
2020-12;28369;SAULNIERES;RSA seul;10;35
2020-12;28375;SERVILLE;RSA seul;0;0
2020-12;28379;SOULAIRES;RSA seul;0;0
2020-12;28382;TERMINIERS;RSA seul;10;15
2020-12;28388;THIVARS;RSA seul;5;5
2020-12;28389;THIVILLE;RSA seul;0;0
2020-12;28393;TREMBLAY LES VILLAGES;RSA seul;15;30
2020-12;28397;UMPEAU;RSA seul;0;0
2020-12;28398;UNVERRE;RSA seul;10;10
2020-12;28400;VARIZE;RSA seul;5;5
2020-12;28401;VAUPILLON;RSA seul;5;10
2020-12;28405;VERT EN DROUAIS;RSA seul;10;15
2020-12;28406;EOLE EN BEAUCE;RSA seul;5;5
2020-12;28425;YMERAY;RSA seul;0;0
2020-12;28426;YMONVILLE;RSA seul;5;5
2020-12;29004;BANNALEC;RSA seul;45;95
2020-12;29006;BENODET;RSA seul;35;50
2020-12;29008;BEUZEC CAP SIZUN;RSA seul;10;10
2020-12;29019;BREST;RSA seul;4495;8455
2020-12;29027;CHATEAUNEUF DU FAOU;RSA seul;35;65
2020-12;29031;CLOHARS CARNOET;RSA seul;45;65
2020-12;29032;CLOHARS FOUESNANT;RSA seul;15;25
2020-12;29034;LE CLOITRE SAINT THEGONNEC;RSA seul;10;20
2020-12;29037;COMBRIT;RSA seul;30;40
2020-12;29043;DAOULAS;RSA seul;10;15
2020-12;29053;LE FAOU;RSA seul;15;20
2020-12;29058;FOUESNANT;RSA seul;80;125
2020-12;29070;GUILER SUR GOYEN;RSA seul;0;0
2020-12;29079;HENVIC;RSA seul;10;10
2020-12;29080;HOPITAL CAMFROUT;RSA seul;20;25
