"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"LVB";"A";"75";"DEP";"D";2018;27367
"LVB";"M";"04";"REG";"D";2021-06;1161
"LVB";"M";"44";"REG";"D";2023-09;3938
"LVB";"M";"43";"DEP";"D";2022-12;156
"LVB";"M";"90";"DEP";"PROV";2025-02;102
"LVB";"M";"36";"DEP";"D";2021-03;148
"LVB";"M";"58";"DEP";"PROV";2025-03;109
"LVB";"M";"94";"REG";"D";2024-05;218
"LVB";"M";"52";"DEP";"D";2024-01;100
"LVB_CUMR";"A";"74";"DEP";"D";2017;740
"LVB";"M";"84";"REG";"D";2021-12;7490
"LVB";"M";"63";"DEP";"D";2021-02;427
"LVB";"M";"01";"REG";"D";2024-01;331
"LVB";"A";"60";"DEP";"D";2019;9509
"LVB";"M";"89";"DEP";"D";2023-10;226
"LVB_CUMR";"A";"52";"REG";"D";2016;3416
"LVB_CUMR";"A";"47";"DEP";"D";2024;218
"LVB";"M";"34";"DEP";"D";2024-04;812
"LVB";"M";"76";"DEP";"PROV";2025-07;1078
"LVB";"M";"50";"DEP";"PROV";2025-09;328
"LVB";"M";"59";"DEP";"PROV";2025-03;2170
"LVB";"A";"53";"REG";"PROV";2025;28066
"LVB_CUMR";"A";"89";"DEP";"D";2024;229
"LVB";"M";"52";"REG";"D";2023-10;3204
"LVB";"M";"01";"REG";"D";2023-02;300
"LVB";"M";"61";"DEP";"PROV";2025-01;191
"LVB";"M";"53";"DEP";"PROV";2025-10;265
"LVB";"M";"48";"DEP";"D";2022-08;55
"LVB";"M";"79";"DEP";"D";2021-03;278
"LVB_CUMR";"A";"49";"DEP";"D";2023;651
"LVB";"A";"76";"DEP";"D";2016;14645
"LVB_CUMR";"A";"56";"DEP";"PROV";2026;492
"LVB_CUMR";"A";"84";"REG";"PROV";2025;6324
"LVB_CUMR";"A";"11";"REG";"D";2020;14042
"LVB_CUMR";"A";"33";"DEP";"D";2019;1349
"LVB_CUMR";"A";"88";"DEP";"D";2016;245
"LVB";"A";"66";"DEP";"D";2019;4319
"LVB";"M";"24";"REG";"D";2024-01;2009
"LVB";"M";"46";"DEP";"D";2024-11;99
"LVB_CUMR";"A";"01";"REG";"PROV";2026;294
"LVB";"M";"54";"DEP";"D";2021-11;582
"LVB";"M";"78";"DEP";"D";2021-12;1597
"LVB";"M";"32";"DEP";"PROV";2025-01;107
"LVB_CUMR";"A";"57";"DEP";"D";2023;720
"LVB";"M";"91";"DEP";"D";2022-08;1645
"LVB";"M";"53";"REG";"D";2021-12;2750
"LVB";"M";"61";"DEP";"D";2023-04;181
"LVB";"M";"45";"DEP";"PROV";2025-12;550
"LVB";"M";"44";"REG";"D";2024-12;3783
"LVB";"M";"44";"REG";"D";2022-09;4353
"LVB";"M";"03";"REG";"D";2021-11;765
"LVB";"M";"62";"DEP";"D";2022-01;1273
"LVB";"M";"76";"DEP";"D";2022-09;1094
"LVB";"M";"88";"DEP";"PROV";2025-06;203
"LVB";"M";"30";"DEP";"D";2023-11;560
"LVB";"M";"49";"DEP";"D";2023-07;694
"LVB";"M";"53";"REG";"PROV";2025-03;2320
"LVB";"M";"56";"DEP";"D";2023-07;518
"LVB";"A";"73";"DEP";"D";2022;4272
"LVB";"M";"43";"DEP";"D";2022-06;162
"LVB_CUMR";"A";"02";"REG";"PROV";2025;250
"LVB";"M";"52";"REG";"D";2022-02;2996
"LVB";"M";"94";"REG";"PROV";2025-09;212
"LVB";"M";"90";"DEP";"PROV";2025-03;94
"LVB";"M";"66";"DEP";"PROV";2025-07;344
"LVB";"A";"51";"DEP";"D";2021;6041
"LVB";"M";"32";"DEP";"D";2021-09;147
"LVB";"A";"55";"DEP";"PROV";2025;1229
"LVB";"M";"45";"DEP";"D";2022-08;688
"LVB";"A";"75";"DEP";"D";2019;27373
"LVB";"M";"02";"REG";"PROV";2025-03;200
"LVB";"M";"93";"REG";"PROV";2025-01;4173
"LVB";"M";"87";"DEP";"D";2022-06;292
"LVB";"M";"33";"DEP";"D";2023-04;1144
"LVB";"A";"64";"DEP";"D";2023;5477
"LVB";"M";"28";"REG";"PROV";2025-06;2383
"LVB";"M";"58";"DEP";"D";2023-10;116
"LVB";"M";"57";"DEP";"PROV";2025-08;726
"LVB";"A";"53";"DEP";"D";2019;3003
"LVB";"M";"11";"REG";"D";2024-08;12901
"LVB";"M";"45";"DEP";"D";2023-12;551
"LVB";"M";"84";"REG";"D";2021-03;7087
"LVB";"M";"75";"DEP";"D";2024-12;1736
"LVB";"M";"01";"REG";"D";2024-03;301
"LVB";"A";"91";"DEP";"D";2016;18603
"LVB_CUMR";"A";"52";"DEP";"D";2024;100
"LVB";"M";"60";"DEP";"PROV";2026-01;696
"LVB";"M";"36";"DEP";"D";2023-04;122
"LVB_CUMR";"A";"28";"REG";"PROV";2026;2381
"LVB_CUMR";"A";"59";"DEP";"PROV";2026;2175
"LVB";"M";"47";"DEP";"D";2022-12;214
"LVB";"M";"53";"REG";"D";2024-02;2255
"LVB";"M";"02";"REG";"D";2023-06;227
"LVB";"M";"75";"DEP";"D";2022-06;2116
"LVB";"M";"86";"DEP";"D";2022-02;311
"LVB";"M";"66";"DEP";"D";2024-07;359
"LVB_CUMR";"A";"53";"DEP";"D";2018;277
"LVB_CUMR";"A";"56";"DEP";"D";2018;555
"LVB";"M";"84";"REG";"D";2023-05;6618
"LVB";"M";"36";"DEP";"D";2023-05;131
"LVB";"M";"27";"REG";"D";2023-01;1983
"LVB";"M";"06";"REG";"D";2021-02;803
"LVB_CUMR";"A";"43";"DEP";"D";2022;154
"LVB";"M";"88";"DEP";"D";2022-11;231
"LVB";"M";"57";"DEP";"D";2022-01;801
"LVB";"M";"93";"REG";"D";2023-03;4073
"LVB";"M";"78";"DEP";"PROV";2025-05;1404
"LVB";"M";"52";"DEP";"D";2023-01;111
"LVB";"M";"66";"DEP";"D";2024-02;305
"LVB";"M";"32";"REG";"D";2023-04;4716
"LVB";"M";"30";"DEP";"PROV";2025-11;521
"LVB";"M";"85";"DEP";"PROV";2025-01;442
"LVB_CUMR";"A";"11";"REG";"D";2017;14578
"LVB";"M";"55";"DEP";"D";2024-10;97
"LVB_CUMR";"A";"43";"DEP";"PROV";2026;136
"LVB";"A";"51";"DEP";"D";2016;6410
"LVB";"M";"51";"DEP";"D";2024-11;408
"LVB_CUMR";"A";"55";"DEP";"D";2018;140
"LVB";"M";"84";"REG";"D";2024-07;6976
"LVB";"A";"74";"DEP";"D";2019;9823
"LVB";"M";"64";"DEP";"D";2022-09;506
"LVB";"M";"89";"DEP";"PROV";2025-09;191
"LVB";"A";"24";"REG";"D";2017;26380
"LVB";"M";"01";"REG";"D";2021-05;280
"LVB";"A";"33";"DEP";"D";2024;15392
"LVB";"M";"49";"DEP";"D";2023-01;651
"LVB";"M";"47";"DEP";"D";2021-08;264
"LVB";"M";"60";"DEP";"D";2022-03;814
"LVB";"M";"76";"REG";"D";2023-04;4122
"LVB";"M";"65";"DEP";"PROV";2025-11;122
"LVB";"M";"78";"DEP";"PROV";2025-02;1267
"LVB";"M";"11";"REG";"D";2022-12;13493
"LVB";"M";"90";"DEP";"D";2024-07;122
"LVB";"A";"50";"DEP";"D";2020;4257
"LVB";"M";"48";"DEP";"D";2021-11;49
"LVB";"M";"52";"REG";"D";2021-09;3589
"LVB";"A";"35";"DEP";"D";2021;11758
"LVB";"M";"58";"DEP";"D";2021-04;126
"LVB";"M";"62";"DEP";"PROV";2025-10;1067
"LVB";"M";"53";"REG";"D";2022-03;2526
"LVB";"A";"01";"REG";"D";2017;4126
"LVB";"M";"77";"DEP";"D";2023-11;1439
"LVB";"M";"86";"DEP";"D";2024-12;270
"LVB";"M";"53";"DEP";"D";2021-12;236
"LVB_CUMR";"A";"75";"DEP";"D";2018;2152
"LVB";"M";"28";"REG";"PROV";2025-02;2113
"LVB";"M";"43";"DEP";"D";2023-02;134
"LVB";"M";"55";"DEP";"D";2021-02;123
"LVB";"M";"27";"REG";"PROV";2025-06;1902
"LVB";"M";"66";"DEP";"D";2021-05;358
"LVB";"M";"34";"DEP";"D";2022-10;1013
"LVB";"M";"76";"REG";"PROV";2025-07;4483
"LVB";"M";"75";"REG";"D";2023-07;4340
"LVB_CUMR";"A";"03";"REG";"D";2022;714
"LVB";"M";"86";"DEP";"D";2023-08;350
"LVB_CUMR";"A";"43";"DEP";"D";2021;141
"LVB";"M";"66";"DEP";"D";2021-10;447
"LVB_CUMR";"A";"52";"DEP";"D";2017;134
"LVB";"M";"59";"DEP";"D";2021-11;2566
"LVB";"M";"76";"DEP";"D";2022-05;1154
"LVB";"M";"24";"REG";"D";2023-02;1818
"LVB";"M";"03";"REG";"PROV";2025-03;535
"LVB";"M";"31";"DEP";"D";2024-05;1268
"LVB";"M";"49";"DEP";"D";2022-08;719
"LVB_CUMR";"A";"93";"REG";"D";2023;4293
"LVB";"M";"87";"DEP";"PROV";2025-03;238
"LVB_CUMR";"A";"62";"DEP";"PROV";2026;1123
"LVB";"M";"43";"DEP";"D";2021-02;141
"LVB";"M";"28";"REG";"D";2024-03;2481
"LVB";"A";"06";"REG";"D";2019;9768
"LVB";"M";"54";"DEP";"PROV";2025-11;474
"LVB";"M";"77";"DEP";"D";2024-09;1438
"LVB";"A";"34";"DEP";"D";2021;12580
"LVB";"M";"52";"DEP";"D";2022-10;114
"LVB";"M";"75";"REG";"D";2023-04;3803
"LVB";"M";"86";"DEP";"D";2024-11;297
"LVB";"M";"61";"DEP";"D";2023-08;219
"LVB";"M";"59";"DEP";"D";2022-08;2584
"LVB";"M";"44";"DEP";"D";2021-10;1480
"LVB";"M";"75";"DEP";"D";2024-06;1809
"LVB";"M";"32";"REG";"D";2024-02;4798
"LVB";"M";"03";"REG";"D";2021-09;737
"LVB";"M";"87";"DEP";"D";2022-10;300
"LVB";"M";"49";"DEP";"D";2021-09;768
"LVB";"M";"32";"DEP";"PROV";2025-12;99
"LVB_CUMR";"A";"84";"REG";"D";2022;7169
"LVB_CUMR";"A";"62";"DEP";"D";2024;1213
"LVB_CUMR";"A";"57";"DEP";"D";2016;909
"LVB";"M";"77";"DEP";"D";2024-07;1491
"LVB";"M";"47";"DEP";"D";2021-02;185
"LVB";"M";"06";"REG";"D";2023-01;761
"LVB";"A";"52";"REG";"D";2024;35440
"LVB";"M";"74";"DEP";"D";2021-07;876
"LVB_CUMR";"A";"86";"DEP";"D";2017;367
"LVB";"M";"54";"DEP";"D";2024-11;470
"LVB";"M";"61";"DEP";"PROV";2025-09;168
"LVB";"M";"60";"DEP";"D";2022-12;753
"LVB";"M";"32";"DEP";"D";2024-03;106
"LVB_CUMR";"A";"93";"REG";"D";2021;4035
"LVB";"M";"58";"DEP";"D";2023-05;150
"LVB";"M";"76";"REG";"D";2023-02;4163
"LVB";"M";"43";"DEP";"D";2021-08;181
"LVB";"M";"03";"REG";"D";2023-09;639
"LVB";"A";"54";"DEP";"PROV";2025;5634
"LVB";"M";"79";"DEP";"D";2021-09;288
"LVB_CUMR";"A";"86";"DEP";"D";2019;357
"LVB";"M";"27";"REG";"PROV";2025-10;1857
"LVB";"M";"66";"DEP";"D";2023-02;331
"LVB";"M";"57";"DEP";"PROV";2025-03;666
"LVB";"M";"01";"REG";"D";2021-02;324
"LVB";"M";"45";"DEP";"D";2023-04;580
"LVB";"M";"34";"DEP";"D";2022-12;1035
"LVB";"M";"62";"DEP";"D";2023-05;1190
"LVB";"M";"28";"REG";"D";2022-11;2673
"LVB";"M";"51";"DEP";"D";2021-02;421
"LVB";"A";"65";"DEP";"D";2017;1907
"LVB_CUMR";"A";"89";"DEP";"D";2019;272
"LVB";"M";"94";"REG";"PROV";2025-02;176
"LVB";"M";"73";"DEP";"D";2023-01;293
"LVB";"M";"04";"REG";"D";2021-03;1217
"LVB_CUMR";"A";"78";"DEP";"D";2022;1416
"LVB";"M";"42";"DEP";"PROV";2025-07;608
"LVB";"M";"57";"DEP";"D";2021-06;801
"LVB";"M";"94";"REG";"D";2021-06;203
"LVB";"M";"33";"DEP";"D";2023-06;1360
"LVB";"M";"24";"REG";"D";2022-06;2140
"LVB";"A";"61";"DEP";"D";2017;2495
"LVB";"M";"85";"DEP";"D";2024-10;404
"LVB";"A";"53";"DEP";"D";2024;2841
"LVB";"M";"11";"REG";"D";2023-12;12872
"LVB_CUMR";"A";"74";"DEP";"D";2016;797
"LVB";"M";"52";"DEP";"D";2023-04;115
"LVB";"M";"48";"DEP";"D";2024-06;32
"LVB";"M";"57";"DEP";"D";2023-07;740
"LVB";"M";"50";"DEP";"D";2024-06;296
"LVB";"M";"53";"DEP";"D";2023-12;227
"LVB";"M";"45";"DEP";"PROV";2025-08;572
"LVB_CUMR";"A";"86";"DEP";"PROV";2026;283
"LVB";"A";"52";"REG";"D";2021;40227
"LVB";"M";"35";"DEP";"D";2022-07;1022
"LVB";"M";"56";"DEP";"D";2022-01;629
"LVB";"A";"87";"DEP";"D";2021;3146
"LVB";"M";"64";"DEP";"D";2024-02;413
"LVB";"A";"93";"REG";"D";2017;57286
"LVB";"M";"44";"REG";"D";2021-12;4620
"LVB";"M";"53";"REG";"D";2021-03;2618
"LVB";"A";"78";"DEP";"D";2021;18401
"LVB";"M";"04";"REG";"D";2023-04;1138
"LVB";"M";"57";"DEP";"D";2023-04;723
"LVB";"M";"62";"DEP";"D";2022-05;1231
"LVB";"M";"51";"DEP";"D";2021-09;516
"LVB";"M";"87";"DEP";"D";2024-02;243
"LVB";"M";"34";"DEP";"D";2022-01;1021
"LVB";"M";"45";"DEP";"D";2021-12;696
"LVB";"A";"11";"REG";"PROV";2025;148754
"LVB";"M";"75";"REG";"D";2023-05;4117
"LVB";"M";"78";"DEP";"D";2023-04;1379
"LVB_CUMR";"A";"52";"REG";"D";2022;3335
"LVB";"M";"88";"DEP";"D";2021-12;255
"LVB_CUMR";"A";"62";"DEP";"D";2017;1461
"LVB";"M";"58";"DEP";"D";2021-09;138
"LVB";"M";"31";"DEP";"D";2022-05;1359
"LVB";"M";"48";"DEP";"D";2022-05;60
"LVB";"M";"50";"DEP";"D";2022-03;345
"LVB_CUMR";"A";"04";"REG";"D";2021;964
"LVB_CUMR";"A";"93";"REG";"PROV";2026;4089
"LVB";"M";"86";"DEP";"D";2023-07;281
"LVB";"M";"73";"DEP";"D";2022-09;363
"LVB";"A";"57";"DEP";"D";2020;9697
"LVB";"M";"27";"REG";"D";2024-01;1884
"LVB";"M";"66";"DEP";"D";2023-11;347
"LVB";"M";"35";"DEP";"D";2021-08;1030
"LVB";"M";"43";"DEP";"D";2022-09;150
"LVB";"M";"03";"REG";"D";2024-11;594
"LVB_CUMR";"A";"54";"DEP";"D";2020;645
"LVB_CUMR";"A";"84";"REG";"D";2021;6426
"LVB";"A";"76";"DEP";"D";2021;13600
"LVB";"A";"87";"DEP";"D";2019;3406
"LVB";"M";"76";"DEP";"D";2021-08;1218
"LVB";"M";"85";"DEP";"D";2024-12;396
"LVB";"A";"06";"REG";"D";2023;10278
"LVB";"M";"31";"DEP";"D";2024-01;1211
"LVB";"M";"57";"DEP";"D";2024-07;796
"LVB";"M";"64";"DEP";"D";2021-10;548
"LVB_CUMR";"A";"52";"REG";"D";2018;3333
"LVB";"M";"44";"DEP";"D";2022-08;1488
"LVB";"M";"52";"DEP";"D";2024-07;105
"LVB";"M";"86";"DEP";"D";2023-10;278
"LVB";"M";"53";"REG";"PROV";2025-05;2365
"LVB";"M";"76";"REG";"D";2024-03;4143
"LVB";"A";"63";"DEP";"D";2023;5510
"LVB";"M";"76";"DEP";"PROV";2026-01;1008
"LVB";"M";"34";"DEP";"D";2021-09;1047
"LVB";"M";"24";"REG";"D";2023-03;1946
"LVB";"M";"55";"DEP";"D";2024-04;108
"LVB";"M";"03";"REG";"D";2021-10;792
"LVB";"M";"45";"DEP";"PROV";2025-10;561
"LVB";"A";"89";"DEP";"D";2020;3104
"LVB_CUMR";"A";"51";"DEP";"D";2023;442
"LVB";"M";"46";"DEP";"PROV";2025-07;90
"LVB_CUMR";"A";"94";"REG";"D";2020;242
"LVB_CUMR";"A";"60";"DEP";"D";2020;823
"LVB";"A";"33";"DEP";"PROV";2025;15007
"LVB";"A";"63";"DEP";"D";2017;6528
"LVB";"M";"54";"DEP";"D";2024-12;491
"LVB";"M";"01";"REG";"D";2022-10;397
"LVB";"M";"75";"DEP";"D";2022-08;2050
"LVB";"M";"11";"REG";"PROV";2025-12;12702
"LVB_CUMR";"A";"46";"DEP";"D";2023;119
"LVB_CUMR";"A";"27";"REG";"D";2018;2321
"LVB";"M";"89";"DEP";"D";2022-12;262
"LVB";"A";"06";"REG";"D";2018;9590
"LVB";"M";"75";"DEP";"D";2022-01;1902
"LVB_CUMR";"A";"75";"REG";"D";2022;4587
"LVB";"M";"89";"DEP";"D";2023-06;264
"LVB";"M";"31";"DEP";"D";2024-07;1269
"LVB";"M";"49";"DEP";"PROV";2026-01;614
"LVB";"M";"56";"DEP";"PROV";2025-02;513
"LVB";"M";"63";"DEP";"PROV";2025-08;530
"LVB";"M";"32";"REG";"D";2023-12;5142
"LVB";"M";"11";"REG";"PROV";2025-07;13185
"LVB";"M";"76";"REG";"D";2021-12;5067
"LVB";"A";"34";"DEP";"D";2019;12488
"LVB";"M";"73";"DEP";"D";2024-07;372
"LVB_CUMR";"A";"44";"DEP";"PROV";2026;1168
"LVB";"A";"53";"DEP";"D";2020;2968
"LVB";"A";"36";"DEP";"D";2021;1816
"LVB_CUMR";"A";"34";"DEP";"PROV";2026;897
"LVB_CUMR";"A";"93";"REG";"PROV";2025;4173
"LVB";"M";"91";"DEP";"D";2021-01;1318
"LVB";"A";"58";"DEP";"D";2024;1339
"LVB";"M";"78";"DEP";"D";2021-10;1622
"LVB";"M";"52";"REG";"PROV";2026-01;2894
"LVB";"M";"78";"DEP";"PROV";2025-07;1477
"LVB_CUMR";"A";"02";"REG";"D";2016;348
"LVB_CUMR";"A";"62";"DEP";"D";2022;1273
"LVB";"M";"47";"DEP";"D";2024-03;195
"LVB";"M";"33";"DEP";"D";2021-08;1597
"LVB";"M";"75";"DEP";"PROV";2025-02;1572
"LVB";"M";"65";"DEP";"D";2023-08;155
"LVB";"M";"93";"REG";"PROV";2025-11;3797
"LVB";"M";"88";"DEP";"D";2024-05;217
"LVB";"M";"59";"DEP";"D";2022-10;2471
"LVB";"M";"31";"DEP";"D";2024-02;1086
"LVB";"M";"52";"DEP";"PROV";2026-01;121
"LVB";"M";"06";"REG";"D";2024-09;619
"LVB";"A";"30";"DEP";"PROV";2025;6301
"LVB";"M";"27";"REG";"D";2022-06;2087
"LVB";"M";"45";"DEP";"PROV";2025-03;559
"LVB";"M";"74";"DEP";"D";2022-01;833
"LVB";"M";"53";"DEP";"D";2024-09;244
"LVB";"A";"57";"DEP";"D";2019;10232
"LVB";"M";"66";"DEP";"D";2023-06;364
"LVB";"M";"44";"REG";"PROV";2025-01;3869
"LVB";"M";"11";"REG";"D";2024-05;12948
"LVB";"M";"94";"REG";"D";2024-10;242
"LVB";"M";"86";"DEP";"PROV";2025-06;293
"LVB";"M";"32";"DEP";"D";2021-10;132
"LVB";"M";"62";"DEP";"D";2022-10;1281
"LVB";"M";"60";"DEP";"D";2022-07;802
"LVB";"M";"76";"DEP";"PROV";2025-02;859
"LVB";"M";"45";"DEP";"PROV";2025-04;544
"LVB";"M";"50";"DEP";"D";2024-03;326
"LVB";"A";"28";"REG";"D";2016;35744
"LVB_CUMR";"A";"63";"DEP";"D";2019;520
"LVB";"A";"03";"REG";"D";2022;7718
"LVB_CUMR";"A";"60";"DEP";"D";2017;838
"LVB";"M";"36";"DEP";"D";2022-07;148
"LVB";"M";"90";"DEP";"D";2023-10;115
"LVB";"M";"94";"REG";"D";2022-04;233
"LVB";"M";"76";"DEP";"PROV";2025-03;1000
"LVB";"M";"85";"DEP";"D";2023-06;447
"LVB";"M";"28";"REG";"D";2023-02;2266
"LVB";"M";"44";"DEP";"PROV";2025-05;1236
"LVB";"M";"52";"DEP";"D";2021-06;125
"LVB";"A";"64";"DEP";"D";2021;5979
"LVB";"M";"03";"REG";"D";2021-05;638
"LVB";"M";"55";"DEP";"D";2022-07;128
"LVB";"M";"27";"REG";"D";2021-10;2274
"LVB";"A";"75";"REG";"D";2017;54357
"LVB";"M";"31";"DEP";"D";2024-10;1271
"LVB";"A";"85";"DEP";"D";2023;5439
"LVB";"M";"24";"REG";"D";2022-12;2055
"LVB";"M";"45";"DEP";"D";2022-03;625
"LVB";"M";"73";"DEP";"D";2023-10;340
"LVB";"M";"52";"DEP";"D";2024-04;102
"LVB";"M";"75";"REG";"D";2023-01;4010
"LVB_CUMR";"A";"62";"DEP";"D";2021;1148
"LVB";"M";"58";"DEP";"PROV";2025-05;105
"LVB";"M";"28";"REG";"D";2022-03;2737
"LVB";"M";"11";"REG";"PROV";2025-01;12725
"LVB";"M";"31";"DEP";"D";2024-06;1171
"LVB";"A";"91";"DEP";"D";2018;18618
"LVB_CUMR";"A";"45";"DEP";"PROV";2025;537
"LVB_CUMR";"A";"73";"DEP";"PROV";2026;324
"LVB";"M";"59";"DEP";"D";2021-03;2455
"LVB";"A";"50";"DEP";"PROV";2025;3660
"LVB";"M";"53";"REG";"D";2021-08;2884
"LVB_CUMR";"A";"66";"DEP";"D";2022;329
"LVB";"M";"89";"DEP";"D";2024-06;204
"LVB";"M";"48";"DEP";"PROV";2025-04;35
"LVB";"M";"32";"REG";"D";2022-05;5455
"LVB";"M";"01";"REG";"PROV";2025-01;274
"LVB";"M";"54";"DEP";"D";2021-06;519
"LVB";"M";"24";"REG";"D";2021-08;2256
"LVB";"M";"34";"DEP";"D";2023-01;933
"LVB";"M";"94";"REG";"PROV";2025-07;236
"LVB";"M";"47";"DEP";"PROV";2025-01;195
"LVB";"M";"75";"DEP";"D";2022-10;1958
"LVB";"M";"85";"DEP";"D";2022-05;490
"LVB";"M";"33";"DEP";"D";2024-11;1228
"LVB";"A";"55";"DEP";"D";2022;1473
"LVB";"M";"64";"DEP";"D";2023-01;447
"LVB";"M";"76";"DEP";"D";2024-04;957
"LVB";"M";"28";"REG";"D";2022-01;2757
"LVB";"M";"53";"DEP";"D";2023-05;247
"LVB";"M";"03";"REG";"PROV";2025-11;558
"LVB";"A";"75";"REG";"D";2016;55818
"LVB";"M";"88";"DEP";"D";2023-11;244
"LVB";"M";"47";"DEP";"D";2023-06;235
"LVB";"M";"24";"REG";"D";2023-09;1919
"LVB";"M";"31";"DEP";"PROV";2025-05;1242
"LVB";"M";"75";"DEP";"D";2023-12;1850
"LVB";"A";"56";"DEP";"D";2019;6661
"LVB";"M";"44";"DEP";"D";2024-03;1139
"LVB";"M";"75";"REG";"D";2022-02;4096
"LVB";"M";"11";"REG";"D";2024-06;12293
"LVB_CUMR";"A";"28";"REG";"D";2022;2757
"LVB";"M";"93";"REG";"D";2024-04;3772
"LVB";"M";"52";"DEP";"D";2021-12;125
"LVB";"M";"66";"DEP";"D";2023-05;335
"LVB";"M";"89";"DEP";"D";2022-07;249
"LVB";"M";"34";"DEP";"D";2023-04;840
"LVB";"M";"94";"REG";"D";2022-12;223
"LVB";"A";"43";"DEP";"D";2021;1977
"LVB";"A";"56";"DEP";"D";2023;6186
"LVB";"M";"24";"REG";"D";2022-05;2128
"LVB";"M";"73";"DEP";"D";2024-05;324
"LVB";"M";"61";"DEP";"D";2023-03;190
"LVB";"M";"02";"REG";"D";2022-05;269
"LVB";"M";"89";"DEP";"PROV";2025-05;227
"LVB";"M";"54";"DEP";"D";2021-01;472
"LVB_CUMR";"A";"46";"DEP";"PROV";2026;94
"LVB";"A";"34";"DEP";"D";2017;12507
"LVB_CUMR";"A";"58";"DEP";"D";2024;119
"LVB";"M";"53";"REG";"D";2022-01;2661
"LVB";"M";"63";"DEP";"D";2022-01;488
"LVB";"A";"53";"REG";"D";2017;32136
"LVB";"M";"73";"DEP";"D";2024-02;321
"LVB";"M";"54";"DEP";"PROV";2026-01;505
"LVB";"A";"44";"REG";"D";2018;55580
"LVB";"M";"62";"DEP";"D";2024-02;1160
"LVB";"M";"49";"DEP";"D";2024-12;607
"LVB";"M";"88";"DEP";"D";2021-02;227
"LVB";"M";"11";"REG";"PROV";2025-08;12588
"LVB";"M";"31";"DEP";"D";2021-12;1414
"LVB";"M";"47";"DEP";"D";2022-01;238
"LVB";"M";"48";"DEP";"D";2024-01;36
"LVB";"M";"53";"DEP";"D";2023-01;241
"LVB";"M";"75";"REG";"D";2022-03;4446
"LVB";"M";"58";"DEP";"D";2023-09;129
"LVB";"M";"76";"DEP";"D";2022-08;1237
"LVB";"M";"88";"DEP";"PROV";2025-01;213
"LVB_CUMR";"A";"63";"DEP";"D";2017;502
"LVB";"M";"44";"REG";"PROV";2025-06;3655
"LVB";"M";"44";"DEP";"D";2023-02;1094
"LVB";"M";"35";"DEP";"D";2021-12;1045
"LVB";"M";"75";"REG";"D";2021-10;5007
"LVB";"M";"47";"DEP";"PROV";2026-01;239
"LVB";"M";"06";"REG";"D";2021-05;1089
"LVB_CUMR";"A";"52";"DEP";"D";2020;122
"LVB";"M";"58";"DEP";"D";2023-08;123
"LVB";"A";"76";"DEP";"D";2024;12254
"LVB";"M";"27";"REG";"D";2023-08;2028
"LVB";"M";"90";"DEP";"D";2024-02;103
"LVB";"M";"66";"DEP";"PROV";2025-04;282
"LVB";"M";"58";"DEP";"D";2021-03;125
"LVB";"M";"31";"DEP";"D";2021-08;1495
"LVB";"M";"48";"DEP";"D";2023-12;52
"LVB";"M";"53";"REG";"D";2021-01;2414
"LVB";"M";"47";"DEP";"D";2022-04;230
"LVB";"A";"03";"REG";"D";2016;7270
"LVB";"M";"87";"DEP";"D";2023-09;237
"LVB";"M";"51";"DEP";"D";2023-12;436
"LVB";"M";"74";"DEP";"D";2022-11;776
"LVB";"M";"65";"DEP";"D";2024-01;138
"LVB";"M";"32";"REG";"PROV";2025-10;4720
"LVB";"A";"91";"DEP";"D";2021;18430
"LVB";"M";"33";"DEP";"D";2023-05;1305
"LVB";"M";"35";"DEP";"PROV";2025-08;933
"LVB";"M";"58";"DEP";"D";2022-09;130
"LVB";"M";"76";"REG";"D";2024-05;4430
"LVB";"M";"47";"DEP";"PROV";2025-08;205
"LVB_CUMR";"A";"06";"REG";"D";2020;654
"LVB";"M";"54";"DEP";"D";2022-11;535
"LVB_CUMR";"A";"66";"DEP";"D";2023;338
"LVB";"M";"60";"DEP";"D";2021-08;864
"LVB";"A";"77";"DEP";"D";2018;18418
"LVB";"M";"89";"DEP";"D";2022-02;222
"LVB";"M";"32";"REG";"D";2021-06;5228
"LVB";"M";"49";"DEP";"D";2022-10;758
"LVB";"M";"31";"DEP";"D";2023-05;1253
"LVB";"M";"30";"DEP";"D";2023-05;559
"LVB_CUMR";"A";"75";"REG";"D";2023;4010
"LVB";"M";"86";"DEP";"D";2021-11;346
"LVB";"M";"46";"DEP";"D";2022-04;86
"LVB";"M";"64";"DEP";"PROV";2025-08;450
"LVB";"M";"85";"DEP";"PROV";2025-11;392
"LVB";"M";"01";"REG";"D";2024-12;319
"LVB";"A";"78";"DEP";"D";2023;17291
"LVB";"M";"58";"DEP";"PROV";2025-12;95
"LVB";"M";"24";"REG";"PROV";2026-01;1979
"LVB";"A";"52";"DEP";"D";2016;1611
"LVB_CUMR";"A";"34";"DEP";"D";2023;933
"LVB";"M";"79";"DEP";"D";2021-08;292
"LVB";"M";"53";"REG";"PROV";2025-11;2221
"LVB";"A";"43";"DEP";"D";2023;1746
"LVB";"M";"88";"DEP";"D";2021-09;301
"LVB";"M";"65";"DEP";"D";2021-07;171
"LVB";"M";"02";"REG";"D";2024-03;228
"LVB";"M";"56";"DEP";"D";2024-09;502
